movie,title,review,isPos
Joker,"Certainly not the most uplifting film to watch during this pandemic, but...","Of all films to watch during this pandemic when a comedy would have been more feasible, but I thought, 'hey, why not!' And I was curious to learn what all the hype was regarding Joaquin's performance in this film. Now I know why! He was brilliant and more than deserving of an Oscar for his performance as Joker.This film is of a controversial nature with a bleak and disturbing storyline that centers around a psycho who is sick and eventually turns to evil. No spoiler about the Joker, most folks know the story. Joaquin Phoenix cleverly manipulates the viewer's emotions with either disgust,hatred, or empathy toward the character, Arthur/Joker. I empathized with Arthur. Some people might find the subject matter too much to handle. Be it as it may, the storyline is so engaging and flows so well that you have no choice but to watch the movie to the end. Everything made sense as to how and why the Joker came to be. Outstanding production and cast!Joaquin's got a reputation for being odd. I think part of it is an act; maybe not. I don't care. I don't need to know what he does or did behind the scenes or why he decided to do this project. All I know is this man is an extremely intense and stellar actor. I also have to applaud the entire cast ensemble who was great as well, but Joaquin stands out among them all. He put his entire being into this character showing the viewer that yes, the character, Arthur had reasons for being the tormented soul that he was, and the story shows how cruel and uncaring people can be, not to mention Arthur's mother who was sick in more ways than one, both living in Gotham City ravaged with piling garbage and big, fat rats! First there is Arthur, the clown, then enter Joker!I could think of a couple of other actors who would have done a great job in this role such as Christian Bale and even Sam Rockwell. Both are outstanding actors and right up there on my favorites list, but I'm glad this role went to Joaquin Phoenix. He excels!",0
Joker,The best anti-system movie,"The movie is more about society and about the victims of this society rather than about one single person and his cruelty. And the oppressors are the state institutions which don't care about unwealthy, unhealthy and alone citizens and just call them ""clowns"" following the rules of the jungles. As a result, those ""clowns"" raised against the system and started to talk to it in its language, the language of violence and power. The great work of the actor and the director gave me an impression as if I have read the masterpieces of G. Orwell and F. Kafka.4 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,This movie is incredibly thought provoking.,This movie was made by people who know what they are doing. It's a fantastic drama that makes you consider your views of reality while also being incredibly entertaining. Highly recommend.4 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Seen it three times,"To me it is just a cinematic masterpiece. The visual effects, music and camera work are all insane. Along with Jaoquins acting it's a 10/10. So many iconic scenes that are even breathtaking on the third time round4 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,"An absolute masterclass in every way, shape, and form. If you go into this film with very high expectations, you will still be blown away, especially with Joaquin Phoenix","As cliche as it sounds, words cannot describe how good this movie is. I am still unsure how any one can see it as anything less than perfect. every scene is perfectly choreographed and the acting is astounding. I simply cannot stress enough how quality this movie is. If you're looking for a thought-provoking piece of entertainment, you need not look any further4 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Masterpiece!!!,Great movie and Oscar nomination performance by Joaquin Phoenix4 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Absolutely Brilliant! Masterpiece!,"J. Phoenix is incredible.
What an amazing actor.
I went into this only being aware it was about Jokers' life.
Completely blew my mind, the emotional depth & complexity of the character Joker, by J. Phoenix. The man is a master actor.
Everyone who has ever felt ignored, poor, down trodden, disrespected, low class, menial, nothing, insignificant, outcast, worthless.... this is a must see film for you.
It is not a bright, happy, happy joy joy film. It is an engrossing film with much emotional depth, pain & irreverence.
I had no idea such films, about such characters, could even be made. Amazing, quite amazing.
Thank you to the makers & to J. Phoenix. Mr. Phoenix, you Sir, have truly created the Joker. I hope there are more films with you, about him. They really need to be of the same calibre please.Incredible. Thank you so much.
It also speaks to today, what is happening in our world, the great financial divide....100/10 A definite must see!!!!",0
Joker,This was a MASTERPIECE,"Joaquin Phoenix was PERFECT, what an actor. I wasn't sure how I would like this movie being a fan of Jack Nicholson's Joker and Heath Ledger's Joker. But Phoenix's Joker was the very best by far, he is an excellent actor and nailed the crazyness and sadness of the character. I do feel he was cheated out of the Oscar for his acting in Gladiator which in my opinion he stole the movie! Watch for him to win the Oscar for this portrayal! Loved it.4 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Total Masterpiece,This movie was amazing. I watched it twice and will probably watch more. This should definitely win a Oscar. Joaquin Phoenix was brilliant in this film. Definitely one of my favorite movies of all time.4 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Masterpiece,"Masterpiece, remember taxi drive, the best superhero movie in history4 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Speechless,From the acting to directing ... I'm stunned. An instant classic. Incredible movie.4 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink,0
